
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:12 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:17 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:22 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:27 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:32 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:37 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:42 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:47 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:52 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:57 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:02 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:07 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:12 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:17 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:22 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:27 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:32 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:37 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:42 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:47 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:52 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:42:57 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:43:02 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:43:07 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:43:12 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.881 6 25.741	06/08/2011 06:43:18 	4 m			16 m	0:00:06	10 kph	296° true
